id,created_at,text
1176425640079364096,2019-09-24 09:18:24,"b'Ofcos Bebe Cool tayina bwatandika to tell the youths mbu if you want to make it, turn into a beggar and be a puppet\xe2\x80\xa6 https://t.co/mZyJLQ1nes'"
1176424755924230145,2019-09-24 09:14:53,b'This is the second person Bebe is jumping on mbu instead of complaining he should be telling the youths on how he m\xe2\x80\xa6 https://t.co/sKhz5YpnN9'
1176419374548340736,2019-09-24 08:53:30,b'@FrostProUg Bizemu.\xf0\x9f\x98\xa5'
1176419340071112704,2019-09-24 08:53:22,"b""@Urbanbouy01 Kiseka is Uganda's Gaza."""
1176418776767705093,2019-09-24 08:51:07,b'@IthilebuRobert I know right.'
1176418634723471360,2019-09-24 08:50:33,b'@patrick_nsereko @TheLuoChief \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176418237745180673,2019-09-24 08:48:59,b'Over what?? https://t.co/PuSNL2QrmI'
1176415704750403586,2019-09-24 08:38:55,"b""You lose sleep and reality check hits you. The loneliness in you flashes straight to you face and how you haven't m\xe2\x80\xa6 https://t.co/8IiKpwl8Ut"""
1176413829728821248,2019-09-24 08:31:28,b'RT @AllanSseky: Daily attitude.....welcome to ma world https://t.co/uJBe0hAgCl'
1176413828134920193,2019-09-24 08:31:27,b'@AllanSseky \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
1176413788247142401,2019-09-24 08:31:18,b'RT @muzoora_ikras: @Evelyn_Nakayi Thanks love'
1176413784384163840,2019-09-24 08:31:17,b'@muzoora_ikras Always.'
1176413740151037953,2019-09-24 08:31:07,"b""@AldrineEsther It's the worst feeling ever."""
1176413647175917568,2019-09-24 08:30:44,b'RT @AldrineEsther: ME TOO\xf0\x9f\x98\x9e\xf0\x9f\x98\x9e\xf0\x9f\x98\x9e https://t.co/1Sh0PMGJAJ'
1176413633758289920,2019-09-24 08:30:41,b'@JacobMpaka1 I think so.'
1176411419182583808,2019-09-24 08:21:53,"b""RT @Umwamikazi11: I can't stand people who diss matooke. \xf0\x9f\x98\xad\xf0\x9f\x98\xad"""
1176411415000825856,2019-09-24 08:21:52,b'I can even slap one if they find me in my blue mood.\xf0\x9f\xa4\xa3 https://t.co/sKgEIjow9O'
1176411244888281088,2019-09-24 08:21:12,b'@muzoora_ikras happiest birthday handsome. Much love.!'
1176411036867579904,2019-09-24 08:20:22,b'RT @unkonfined: Don\xe2\x80\x99t forget how strong you are.'
1176411002893742080,2019-09-24 08:20:14,"b""I don't know what's up with me but sometimes i feel like the life I'm living isn't right. I also feel like life doe\xe2\x80\xa6 https://t.co/dvjwHjoKYW"""
1176409721756143616,2019-09-24 08:15:08,b'@FrostProUg Nyooo'
1176409085845168130,2019-09-24 08:12:37,"b""Ever woke up with *What's near me is what i will put on* attitude??? Christ today i also don't know what have worn.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3"""
1176383391429623809,2019-09-24 06:30:31,b'Good Morning hustle gang.'
1176383261750321152,2019-09-24 06:30:00,b'Yamulemesa akawogo. Kati amukuba mubuli side.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/Xr85qcOCYL'
1176382659175550976,2019-09-24 06:27:36,b'This version was bae.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/5wZfmbPcAg'
