id,created_at,text
1176203381934870528,2019-09-23 18:35:13,b'RT @Evelyn_Nakayi: Madness \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/nMpycBxjDR'
1176202286403608579,2019-09-23 18:30:52,b'RT @simon_makumbi: We are still open for business this #RWC2019\nThis jacket is pure \xf0\x9f\x92\xa6 too much Drip https://t.co/l2rPMRRXwI'
1176201953036161024,2019-09-23 18:29:33,b'RT @DaniCeballos46: \xf0\x9f\xa4\xa3 Gracias amigo \xf0\x9f\xa4\xa3 T\xc3\xba golazo me hizo volverme loco \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbd\xf0\x9f\x92\xa8\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/PeaAmtpo3W'
1176201168252493825,2019-09-23 18:26:25,b'@sonofamukiga \xe2\x98\x87'
1176201123792916485,2019-09-23 18:26:15,b'RT @sonofamukiga: @NandiraJessy \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
1176196921775525890,2019-09-23 18:09:33,b'@PaulKigula You wanted me to add Frank James\xf0\x9f\x98\x82'
1176196857875357698,2019-09-23 18:09:18,b'RT @Luqmanstylez: @PaulKigula Dont hate man. \xf0\x9f\x98\x80'
1176196831459631105,2019-09-23 18:09:11,b'RT @PaulKigula: See lies \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/QF2AUTXIRB'
1176196799108923392,2019-09-23 18:09:04,"b""RT @timothywaniaye: *Hits Ole's blunt \nMe :\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe https://t.co/G00nWdBqwq"""
1176196476017549312,2019-09-23 18:07:47,b'RT @Taah_arly: @NandiraJessy The most arsenal post ever \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176196467813421056,2019-09-23 18:07:45,"b""RT @phillipo_: @NandiraJessy Of course Scholes couldn't miss."""
1176195093746917381,2019-09-23 18:02:17,b'RT @bruno_akampa: \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/DwpexsJEwc'
1176189261919469568,2019-09-23 17:39:07,b'Matteo Ozil Xavi Andreas Paul Scholes Guendouzi \xf0\x9f\x98\x8d\n#GalOnlineBetting https://t.co/WgAOBefjsW'
1176177496431190016,2019-09-23 16:52:22,b'RT @baketerana: Tired of Being Single? Facebook Dating is Here for You! By @Mechodu via @newslibreug\n\nhttps://t.co/y9dms3BGBJ'
1176166208522997760,2019-09-23 16:07:30,b'RT @jerryjones99: Big Tril playing his own keys slapped different \xf0\x9f\x94\xa5 #PatorankingLiveUg https://t.co/DD3i3p4vqw'
1176166050137690112,2019-09-23 16:06:53,b'@JackieImmy @Kawalyaallan https://t.co/dhHFVxygG0'
1176166022073569282,2019-09-23 16:06:46,b'RT @dbinea: @JackieImmy @NandiraJessy @Kawalyaallan https://t.co/BTeJcq2nYU'
1176165764048420864,2019-09-23 16:05:44,b'@edville8 @rawambi @Soule_k @thirsty_barman @Evelyn_Nakayi @fredie_seru \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1176163638584852480,2019-09-23 15:57:18,b'RT @tandeka_mutebi: She must\xe2\x80\x99ve lost her voice screaming people\xe2\x80\x99s names when she calling\xe2\x80\x99 then in her big house https://t.co/9vsopAoDsR'
1176163611015700480,2019-09-23 15:57:11,b'RT @_MuGisha_: I will let @MisterBoldwood address this issue https://t.co/JL6vdpn42l'
1176133337808871424,2019-09-23 13:56:53,b'RT @Lynduhdorcus: When you see your landlord entering KFC yet you have not yet cleared your rent.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#KfcShellMakindye \n\xf0\x9f\x93\xb7: @Otis441D https:/\xe2\x80\xa6'
1176133298369847296,2019-09-23 13:56:44,b'RT @Lynduhdorcus: How other girls will feed your man and take care of him if you cant do all that.\xf0\x9f\x8c\x9a\xf0\x9f\x98\x8a\n#KfcShellMakindye https://t.co/rUbrrgd\xe2\x80\xa6'
1176132755425570816,2019-09-23 13:54:35,b'RT @AtimCharlotte: Lunch time and your new location should be #KFCShellMakindye. https://t.co/HlUh2PV0OJ'
1176131402347274241,2019-09-23 13:49:12,b'RT @d_real_ugandan: @NandiraJessy Mind your language'
1176131327155982336,2019-09-23 13:48:54,b'RT @Nick_Munich: @NandiraJessy https://t.co/VRovl9UJMq'
1176128920246259712,2019-09-23 13:39:20,b'RT @QuteJR: I too can last longer than Arsenal\xe2\x80\x99s lead\n\nI finish in 2 minutes \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/IBTTcBxDgC'
1176128872678604801,2019-09-23 13:39:09,b'RT @AtimCharlotte: A rare photo of me after getting my StreetWise 7 from #KFCShellMakindye. https://t.co/WMrWIC2EWK'
1176128690998128642,2019-09-23 13:38:26,b'RT @solomonkibz: The only you can make a girl happy is by taking her to #kfcShellMakindye.....its such an amazing place \n\nPhoto credit: @Ot\xe2\x80\xa6'
1176128438085795840,2019-09-23 13:37:25,b'@jshmugisha \xf0\x9f\x98\x82'
